/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_02_596.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_02_596.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_02_596.jpg,0.5754717,0,0,0.0001825566
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_02_672.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_02_672.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_02_672.jpg,0.5754717,0,0,0.0001823645
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_02_746.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_02_746.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_02_746.jpg,0.5754717,0,0,0.0001816622
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_02_820.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_02_820.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_02_820.jpg,0.5754717,0,0,0.0001822648
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_02_891.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_02_891.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_02_891.jpg,0.5754717,0,0,0.0001828119
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_02_964.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_02_964.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_02_964.jpg,0.5754717,0,0,0.0001835248
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_033.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_033.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_033.jpg,0.5754717,0,0,0.0001816552
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_108.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_108.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_108.jpg,0.5754717,0,0,0.0001824664
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_183.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_183.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_183.jpg,0.5754717,0,0,0.0001835759
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_259.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_259.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_259.jpg,0.5754717,0,0,0.0001822399
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_332.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_332.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_332.jpg,0.5754717,0,0,0.0001824701
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_406.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_406.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_406.jpg,0.5754717,0,0,0.0001828218
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_479.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_479.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_479.jpg,0.5754717,0,0,0.000181661
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_553.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_553.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_553.jpg,0.5754717,0.1558714,0,0.07567734
/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/center_2022_03_20_05_58_03_629.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/left_2022_03_20_05_58_03_629.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/new_data/IMG/right_2022_03_20_05_58_03_629.jpg,0.5754717,0.1872425,0,0.2865672
